nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag,test_id
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1973040.439,test00431
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2117899.25,test00430
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2349583.829,test00429
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2094329.624,test00428
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2003041.054,test00427
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1583967.936,test00426
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2250569.476,test00425
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2132464.712,test00424
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2168967.421,test00423
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2346475.508,test00422
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2195640.022,test00421
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2293673.825,test00420
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1851053.864,test00419
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,429892.3094,test00418
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1799635.701,test00417
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2154852.781,test00448
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2116379.31,test00447
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2147621.651,test00446
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2060860.441,test00445
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2033126.294,test00444
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1979959.92,test00443
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2304373.178,test00442
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,342016.4431,test00441
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,329525.5566,test00440
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2255707.763,test00439
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2043433.299,test00438
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,385598.595,test00437
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2138528.139,test00436
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,834679.133,test00435
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2072823.219,test00434
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2254879.449,test00433
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1756444.444,test00464
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2094329.624,test00463
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1872985.782,test00462
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2315172.818,test00461
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2277809.798,test00460
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2092112.229,test00459
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1754884.547,test00458
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2200560.224,test00457
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,569192.8706,test00456
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,1740363.314,test00455
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2262672.811,test00454
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2133909.287,test00453
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2304373.178,test00452
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2300349.243,test00451
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2202898.551,test00450
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1934410.181,test00449
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2168967.421,test00480
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2315172.818,test00479
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2145494.028,test00478
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,437313.2677,test00477
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2133909.287,test00476
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2080000,test00475
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,376022.8354,test00474
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2117899.25,test00473
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2258285.714,test00472
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2252293.578,test00471
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,599511.5995,test00470
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2317404.13,test00469
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2263976.945,test00468
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2182219.768,test00467
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1128498.001,test00466
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1159624.413,test00465
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2273878.021,test00496
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,1988860.759,test00495
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2195640.022,test00494
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2077207.827,test00493
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2283720.93,test00492
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2016326.531,test00491
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2204127.161,test00490
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2319248.826,test00489
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2132757.69,test00488
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2181015.453,test00487
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,1680272.109,test00486
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2115631.692,test00485
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2101010.101,test00484
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2032074.496,test00483
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2124391.563,test00482
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2052246.604,test00481
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2148994.018,test00512
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2367884.961,test00511
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2335697.4,test00510
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2179812.466,test00509
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2163108.922,test00508
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2236559.14,test00507
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2009150.991,test00506
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2333927.51,test00505
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2133623.031,test00504
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2222976.797,test00503
0,42,0,0,38,1208,152051708,1,27,1,220,18,3910,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1272,6,2,2,1,2293053.123,test00502
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,374810.3187,test00501
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2328815.557,test00500
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,394214.4638,test00499
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2029789.42,test00498
0,42,0,0,38,1208,152051708,1,27,1,220,18,3934,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1272,6,2,2,1,2230248.307,test00497
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2229852.44,test00528
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2331750.742,test00527
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2248998.283,test00526
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1208129.584,test00525
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1838604.651,test00524
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2157751.092,test00523
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2199777.407,test00522
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2489294.71,test00521
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2108266.667,test00520
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2039731.682,test00519
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2215807.175,test00518
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2095970.308,test00517
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,1775417.985,test00516
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2258045.977,test00515
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,614674.5932,test00514
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2234926.052,test00513
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2288940.359,test00544
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2015808.261,test00543
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2237125.071,test00542
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2067894.737,test00541
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2133007.6,test00540
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2129539.295,test00539
0,42,0,0,38,1208,152051708,1,27,1,220,18,3911,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,331,110,102,1273,6,2,2,1,2151697.7,test00538
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,357705.1851,test00537
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2080526.316,test00536
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,446515.3055,test00535
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2144872.491,test00534
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2045007.76,test00533
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2281015.58,test00532
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,2149537.792,test00531
0,42,0,0,38,1208,152051708,1,27,1,220,18,3935,0,24,0,24,0,0,0,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,332,111,103,1273,6,2,2,1,1515720.859,test00530
